,0
107949,1
107960,1
107961,3
108017,1
108021,3
108080,5
108140,4
108197,1
108200,2
108202,1
108216,2
108228,1
108248,1
108252,1
108253,2
108254,3
108312,2
108313,2
108374,4
108425,1
108428,1
108430,6
108473,1
108480,1
108483,9
108493,1
108496,1
108504,1
108507,1
108526,1
108528,1
108533,1
108534,3
108535,2
108592,1
108593,5
108629,1
108647,1
108648,2
108649,4
108675,1
108707,5
108769,2
108808,1
108826,3
108827,2
108882,1
108885,2
108886,1
108944,1
108949,1
108990,1
109005,7
109028,1
109033,2
109037,1
109044,1
109056,2
109057,3
109058,1
109112,1
109116,1
109119,1
109179,4
109228,1
109234,1
109235,2
109237,2
109268,1
109291,1
109293,2
109295,2
109350,1
109351,1
109356,1
109414,1
109415,3
109427,1
109435,1
109447,1
109450,1
109468,1
109470,2
109471,2
109530,1
109532,2
109590,2
109591,1
109592,1
109650,2
109651,3
109682,1
109709,1
109771,5
109788,1
109828,1
109829,2
109831,1
109861,1
109880,1
109885,2
109888,1
109889,1
109920,1
109946,1
109979,1
110011,1
110073,1
110075,1
110136,1
110137,1
110193,1
110197,3
110259,1
110263,1
110264,1
110268,1
110273,1
110292,1
110311,2
110313,2
110314,1
110376,2
110431,1
110436,3
110461,2
110492,1
110496,1
110549,1
110558,1
110684,2
110699,1
110735,1
110741,1
110742,1
110801,1
110805,2
110861,1
110867,1
110927,1
110929,1
110990,1
110991,1
111054,1
111178,1
111236,1
111238,1
111239,1
111241,1
111302,1
111303,1
111426,1
111427,1
111428,1
111811,1
111873,1
111936,1
112029,1
112061,1
112186,1
112249,1
112380,1
112504,1
112561,1
112633,1
112696,1
112754,1
112756,3
112781,2
113133,1
113136,1
113326,1
113328,1
113452,1
113514,1
113707,1
113826,1
113829,1
113830,1
113831,1
113892,1
113956,1
114019,1
114147,1
114336,1
114784,1
114975,1
115002,1
115036,1
115149,1
115159,1
115160,1
115162,1
115225,1
115287,1
115349,1
115413,2
115476,1
115539,1
115572,1
115857,1
116048,1
116110,1
116362,1
116489,1
116551,1
116553,1
116617,2
116678,1
116804,1
116870,1
116932,1
117380,1
117442,2
117633,1
117850,2
117885,1
118012,1
118071,6
118128,7
118317,1
118381,1
118754,1
118760,5
118822,1
118950,1
119205,1
119584,1
119587,1
119868,2
120031,2
120541,1
120668,1
121116,1
121433,1
121754,1
122265,1
122482,2
122518,1
124821,1
124936,13
125090,1
125198,1
125202,1
125375,1
125379,1
125695,1
125696,2
125755,1
125756,1
125757,1
125815,1
125816,2
125839,1
125852,1
125869,1
125873,1
125875,1
125876,1
125934,2
125935,3
125997,2
126060,1
126123,1
126185,1
126243,1
126247,1
126373,1
126437,2
126500,1
126626,2
126633,1
126683,1
126687,1
126745,1
126809,1
126810,1
126874,2
126935,1
127127,1
127217,1
127574,1
127636,1
127892,1
128014,1
128082,1
128465,1
129424,1
129615,1
129640,2
129996,1
130059,1
130250,1
130312,2
130438,1
130758,1
130947,1
131011,1
131267,1
131517,1
131521,1
131533,1
131537,1
131539,1
131569,1
131578,3
131636,1
131640,1
131846,6
131849,1
131886,1
131947,1
131968,1
131987,1
132138,3
132201,1
132264,1
132325,3
132386,2
132449,2
132474,2
132505,1
132507,3
132568,2
132586,175
25264,2
37834,2
41936,1
42316,8
42696,4
58500,1
76870,1
99767,54
99776,15
99777,40
100025,7
100500,10
102249,6
107367,1
107450,1
107682,1
107683,1
107811,1
107869,1
107874,1
107936,1
107967,2
108062,1
108314,1
108378,1
108506,1
108570,1
108633,1
108887,1
109014,1
109203,1
109268,1
109396,1
109841,1
110159,1
110481,1
110548,1
110765,2
110797,1
111050,1
111051,1
113129,1
115368,1
116934,1
116978,1
117766,1
118244,1
118462,7
118521,5
119154,7
120272,2
122894,1
125346,3
125347,9
125505,1
125663,1
126112,1
126239,1
126430,1
127676,1
130107,2
132332,11
132333,1
132814,1
132972,2
133085,47
64,1
125,1
140,1
145,1
186,1
516,1
564,1
568,1
1461,1
1850,1
1973,1
2356,1
2774,1
3195,1
3212,1
3246,1
3503,1
3634,1
3699,1
3718,1
3719,1
3754,1
4073,2
4520,1
4578,2
4968,1
4973,1
5474,1
5863,1
5911,1
5916,1
5922,1
5957,1
5960,1
6362,1
6748,1
6786,1
7254,1
7640,1
7641,1
8095,1
8148,1
8404,2
8415,1
8426,1
8427,1
8435,1
8440,1
8452,1
8459,2
8519,1
8524,1
8583,1
8836,1
8838,3
8839,1
8841,4
8844,1
8847,2
8848,1
8853,1
8869,1
8882,2
8883,1
8884,1
8941,1
8959,1
8968,1
9000,1
9004,1
9133,1
9399,1
9450,1
9453,1
9454,1
9481,1
9510,1
9841,1
9854,1
10278,1
10281,1
10750,1
11235,1
11297,1
11677,2
11678,1
12125,1
12570,1
12985,1
13012,1
13014,1
13457,1
13845,1
13847,1
13918,1
13968,1
14111,1
14138,1
14140,1
14160,1
14169,1
14171,1
14188,1
14196,2
14216,1
14237,1
14342,1
14343,1
14727,1
14786,1
15228,1
16078,1
16573,1
16994,1
17025,1
17062,1
17086,1
17432,1
17465,1
17889,1
18350,1
18361,1
18369,1
18423,1
18759,1
18869,1
19203,1
19249,1
19637,1
20091,1
20142,1
20526,1
20536,1
20546,2
20548,1
20586,1
20592,1
20598,1
20608,1
20612,1
21459,1
21648,1
21922,1
22625,1
22812,1
22814,1
22943,1
23197,1
23225,1
23226,1
23239,1
23275,2
23276,1
23646,1
23650,1
23701,1
23828,1
24146,2
24527,1
24533,1
24591,1
24654,1
24997,1
25009,1
25034,1
25482,1
25880,1
25925,1
26312,1
26374,1
26767,1
26774,1
26807,1
27267,1
27707,2
27711,1
28132,1
29041,1
29052,1
29055,1
29113,2
29632,3
30339,1
30385,1
30387,1
31228,1
31668,1
31671,1
31677,3
31686,1
31691,1
31696,1
31706,1
31716,1
31717,1
31718,1
32109,1
32113,1
32122,2
32156,1
32160,1
32543,1
32548,1
32553,1
32559,1
32565,1
32570,1
32618,1
32622,1
32996,1
33471,1
34776,1
34782,1
34832,1
35229,1
35278,1
35706,1
36584,1
37013,1
37083,1
37087,1
37129,1
37962,1
38622,1
38624,1
38674,2
38682,1
38699,1
38717,1
38719,1
38720,2
38798,1
38808,1
39716,1
39732,1
39771,1
40121,1
40166,1
40588,1
40605,1
40630,1
41025,1
41071,1
41074,1
41459,1
41514,1
41619,2
41966,1
42358,1
42408,1
42854,1
42856,2
42920,1
43249,1
43329,1
43362,1
43700,1
43735,1
43765,1
44640,2
45532,1
45534,1
45995,1
46427,1
46821,1
46838,1
46865,1
46869,1
46884,1
47718,1
48213,1
48628,1
48637,1
48658,1
49105,1
50423,1
50454,1
50467,1
50890,1
51286,1
51337,1
51338,1
51783,1
51784,1
52180,1
52255,1
52290,1
52615,1
52623,1
52669,1
52673,1
53410,3
53563,1
53829,1
53871,1
53985,1
54001,1
54004,5
54445,1
54450,1
54849,1
54908,1
54915,1
54921,2
54927,1
54948,3
54950,2
55280,1
55322,2
55329,2
55331,1
55337,2
55339,1
55341,1
55346,1
55351,1
55356,1
55373,1
55382,1
55716,1
55766,1
55790,1
55826,1
55827,1
56146,1
56209,1
56623,1
56655,1
56846,1
57509,1
57520,1
57547,1
57934,1
57985,1
57990,2
58406,1
58429,1
58436,1
59267,1
59330,1
59776,1
60166,1
60184,1
60617,1
60923,1
60940,1
60962,2
60973,2
60978,1
60980,1
60981,1
61071,1
61106,2
61938,1
62397,1
62853,1
62894,1
62970,1
63295,1
63329,1
63763,1
63815,1
63848,1
64170,1
64229,1
64656,1
64676,1
65123,1
65520,1
65544,1
65567,1
65597,1
65630,1
66428,1
66432,1
66436,1
66849,1
66866,1
66937,1
66967,1
67349,2
67734,1
67755,1
67763,1
67790,1
68196,1
68239,1
69082,1
69096,1
69099,1
69258,2
69567,1
70016,1
70022,1
70084,1
70467,2
71300,1
71336,1
72250,2
72255,1
72637,1
73536,1
73560,1
73594,1
73616,1
73619,1
74037,1
74486,2
74905,1
74953,1
74990,1
75168,1
75172,6
75359,1
75370,1
75409,1
75424,1
75428,1
75430,1
75596,1
75597,1
75748,1
75757,1
76644,1
76704,1
77984,1
78046,1
78114,1
78129,1
78130,1
78140,1
78168,1
78441,1
78552,1
78554,2
78558,3
78562,1
78563,2
78573,1
78584,1
78592,1
78597,1
78858,1
78877,1
78886,1
78917,1
78933,1
79300,1
79358,1
79774,1
79805,1
81153,1
81547,1
81597,1
81598,1
81990,1
81997,1
82043,1
82465,1
84729,1
85171,1
85173,1
85431,1
85434,1
85438,1
85464,1
85465,2
85484,1
85487,1
85491,1
85557,1
85564,1
86003,1
86226,1
87360,1
87400,1
88240,1
88308,1
89160,1
89188,1
89582,1
89626,1
89632,2
89643,1
89680,1
90027,1
90135,1
90480,1
90522,1
91351,1
91367,1
91410,1
91414,1
93226,1
94100,1
94513,1
95829,1
96785,1
96792,1
97621,1
98121,1
98148,1
98546,1
98574,1
98591,1
99228,46
99263,1
99264,27
99265,2
99325,1
99377,1
99449,3
99504,1
99505,7
99549,14
99550,5
99749,1
99801,1
99802,1
99961,1
99964,5
100242,2
100658,1
100684,1
100688,1
101086,1
101273,2
101274,1
101295,1
101301,1
101312,1
101315,1
101319,1
101538,1
101540,1
101695,6
101706,1
101710,1
101719,1
101728,1
101738,1
101746,1
101985,1
101997,1
101998,1
102018,1
102022,1
102060,1
102685,1
102857,1
103344,1
104196,1
104685,1
105112,1
106001,1
106422,1
106429,1
106473,1
106737,2
106743,1
106787,3
106795,1
106796,1
106798,1
106800,1
106805,1
106806,1
106807,1
106830,1
106838,1
106841,1
106843,1
106846,1
106847,1
106848,1
106849,5
106850,1
106853,3
106855,1
106856,4
106857,1
106862,1
106863,2
106865,3
106867,1
106872,3
106873,3
106880,2
106881,3
106883,1
106887,5
106888,2
106889,3
106901,1
106909,2
106910,2
106911,1
106912,3
106983,1
106989,1
106993,1
106995,1
106999,1
107030,1
107032,2
107041,1
107047,1
107089,1
107091,2
107099,2
107101,3
107102,1
107110,1
107114,1
107142,1
107144,2
107151,1
107152,1
107153,1
107154,1
107155,2
107156,1
107160,1
107165,1
107167,1
107169,1
107172,3
107178,1
107184,1
107185,3
107187,2
107194,2
107195,1
107197,2
107198,10
107200,2
107201,2
107202,3
107204,1
107206,1
107208,2
107217,1
107218,2
107219,3
107232,1
107279,3
107288,1
107294,1
107336,1
107337,3
107344,1
107394,1
107398,1
107420,1
107456,1
107459,1
107477,1
107481,1
107515,1
107519,1
107521,1
107527,1
107529,1
107533,2
107535,1
107560,1
107570,1
107572,3
107579,1
107582,11
107583,5
107584,1
107591,1
107593,1
107596,1
107601,1
107607,1
107608,5
107666,1
107667,1
107668,2
107729,3
107791,2
107799,4
107800,1
107804,1
107806,1
107807,5
107810,1
107817,1
107835,6
107842,1
107843,2
107847,1
107848,3
107852,3
107853,1
107855,1
107868,1
107875,1
107878,2
107880,3
107889,1
107894,1
107897,1
107899,1
107927,1
107934,1
107935,3
107942,1
107943,5
107944,1
107945,1
107946,4
107947,2
107948,1
107949,1
107954,1
107956,2
107968,1
107972,2
107974,2
107986,1
107993,1
107996,2
108029,3
108031,1
108089,2
108092,1
108151,1
108152,3
108211,1
108212,3
108227,1
108273,2
108286,1
108308,1
108310,1
108326,1
108328,1
108329,3
108339,5
108340,1
108342,2
108343,2
108344,2
108346,1
108347,1
108349,1
108350,1
108354,1
108370,1
108371,4
108387,1
108429,2
108430,2
108490,4
108503,1
108510,1
108545,1
108547,2
108548,1
108607,1
108608,2
108671,1
108731,1
108732,3
108740,1
108789,3
108791,1
108850,1
108852,2
108869,2
108909,1
108911,2
108971,2
108972,1
109029,1
109059,1
109061,1
109156,1
109166,1
109169,2
109172,2
109173,1
109176,1
109177,1
109179,5
109183,1
109205,1
109208,1
109218,1
109266,1
109397,1
109457,2
109458,1
109519,2
109527,1
109577,1
109581,1
109587,1
109588,3
109589,2
109592,1
109594,1
109596,4
109605,2
109624,1
109625,5
109686,1
109687,1
109748,1
109813,1
109820,1
109874,1
110011,1
110013,2
110019,1
110020,1
110022,1
110024,1
110027,1
110029,1
110054,4
110113,1
110116,1
110177,1
110434,1
110444,1
110446,2
110447,2
110450,1
110451,1
110458,1
110481,1
110485,2
110486,1
110497,2
110506,1
110508,2
110510,1
110538,1
110539,1
110540,2
110664,1
110730,1
110789,1
110790,1
110851,1
110857,1
110859,1
110864,1
110867,2
110868,1
110872,1
110878,1
110907,1
110909,1
111096,1
111170,1
111221,1
111299,3
111302,1
111303,1
111312,1
111314,1
111333,1
111341,5
111403,1
111527,1
111656,1
111719,1
111730,1
111733,1
111745,1
111751,1
111775,1
111776,1
111788,2
111795,1
111796,1
111802,1
111808,1
111834,1
112096,1
112163,1
112179,1
112180,1
112182,1
112208,2
112220,1
112230,1
112243,1
112269,3
112270,1
112331,1
112332,1
112457,1
112520,1
112583,1
112597,1
112602,1
112605,1
112610,1
112642,1
112643,1
112645,1
112652,1
112659,1
112699,3
112700,1
112889,1
112970,2
113026,1
113034,1
113051,1
113076,2
113267,1
113330,1
113474,1
113475,1
113517,1
113581,1
113837,1
113904,1
113910,1
113929,1
113957,1
113959,1
113969,1
113974,1
113980,1
114020,1
114083,1
114209,2
114336,1
114347,1
114348,1
114352,1
114354,1
114391,1
114394,1
114453,1
114708,1
114784,1
114791,1
114799,2
114832,1
114833,2
114892,2
115020,1
115021,1
115080,1
115142,1
115144,1
115205,1
115206,1
115217,1
115220,2
115268,1
115348,1
115394,1
115455,2
115519,1
115578,1
115655,1
115659,1
115681,1
115702,1
115705,1
115723,1
115724,1
115725,1
115728,1
115729,1
115760,1
115762,1
116090,1
116109,2
116138,1
116140,2
116532,1
116534,1
116547,1
116549,1
116550,1
116581,1
116707,1
116803,1
116864,1
116865,1
116957,1
116972,1
116981,1
117019,1
117020,2
117269,7
117326,7
117449,1
117450,3
117672,2
117829,1
117843,1
117856,1
117864,1
117891,1
117947,8
118074,1
118324,1
118325,1
118327,1
118453,1
118721,2
118770,2
119163,1
119170,1
119212,1
119214,1
119224,1
119307,1
119463,1
119612,1
119615,1
119629,1
119652,3
120094,1
120096,1
120481,1
120492,1
120496,1
120558,1
120601,1
120939,1
120969,1
120987,1
121433,1
121442,1
121457,1
121492,1
121873,1
121875,1
121876,1
122098,1
122280,1
122319,2
122446,1
122733,1
122763,1
122850,1
123035,2
123607,1
123612,1
123917,1
123939,1
123940,1
123944,2
123946,1
123957,1
123962,1
123963,1
123964,3
124025,1
124037,1
124039,1
124056,1
124073,15
124136,1
124323,1
124325,2
124348,2
124350,1
124351,1
124354,1
124356,2
124357,2
124371,1
124374,5
124433,1
124440,1
124444,1
124448,1
124449,1
124463,1
124489,1
124490,1
124492,1
124714,2
124806,2
124807,1
124885,3
124889,5
124890,1
124894,1
124901,1
124924,1
124934,1
124935,3
124936,2
124937,2
124939,1
124943,1
124944,1
125036,1
125100,1
125101,2
125161,1
125163,1
125224,3
125283,4
125292,1
125295,1
125297,1
125298,1
125301,2
125305,2
125306,1
125311,1
125325,1
125328,2
125329,6
125344,3
125449,2
125511,1
125640,1
125701,1
125716,1
125724,1
125725,1
125730,1
125733,1
125736,1
125755,2
125756,1
125758,1
125947,1
126201,2
126203,1
126608,1
126614,1
126709,1
127030,1
127058,1
127089,1
127540,1
127941,1
127985,1
128408,1
128424,1
128840,1
128847,1
129281,1
129284,1
129287,1
129333,1
129341,1
129383,1
129763,1
130019,1
130043,1
130054,1
130061,1
130075,1
130081,1
130096,3
130155,1
130156,3
130161,1
130592,1
130606,1
130609,1
130610,1
130639,2
130859,3
131019,1
131030,1
131032,1
131034,1
131040,1
131041,1
131042,2
131047,1
131051,1
131055,1
131065,1
131068,1
131074,1
131201,1
131264,1
131452,1
131469,2
131476,1
131481,1
131482,1
131510,2
131656,48
131715,1
131781,1
1385,4
1404,1
7418,1
8901,1
8905,1
8907,1
10181,1
12931,2
14111,3
14797,1
17582,1
32312,1
38897,1
41870,3
44008,1
55672,1
75604,3
76033,3
76034,4
78567,1
85929,1
99758,46
99799,2
99802,18
99863,1
99986,1
99990,2
100045,9
100108,1
100522,1
102277,6
102660,1
107342,1
107343,1
107393,1
107431,1
107448,1
107450,1
107452,2
107461,1
107462,2
107464,2
107465,1
107472,1
107474,2
107484,1
107497,1
107504,1
107535,1
107539,1
107555,1
107562,2
107626,1
107753,1
107816,1
107834,1
107875,1
107877,1
107890,1
107891,1
107900,1
107909,1
107911,2
107921,1
107926,1
108123,1
108179,1
108181,1
108260,1
108305,1
108311,1
108330,1
108336,1
108361,2
108362,1
108363,1
108365,1
108367,1
108557,1
108567,1
108576,1
108611,1
108617,2
108630,1
108631,1
108633,2
108634,1
108641,1
108642,1
108646,1
108658,1
108659,1
108662,2
108664,1
108666,1
108682,1
108725,1
108726,1
108735,1
108737,1
108745,1
108746,2
108748,1
108752,2
108762,1
108778,1
108780,2
108835,1
108863,3
108897,2
108964,1
109024,1
109027,1
109090,1
109150,1
109151,1
109157,1
109162,1
109170,1
109181,1
109183,1
109185,1
109202,1
109207,2
109265,1
109269,1
109332,1
109459,1
109522,1
109580,1
109594,1
109600,1
109604,2
109612,1
109616,1
109632,1
109639,1
109703,1
109724,2
109829,1
109904,1
110033,1
110043,1
110073,3
110075,1
110077,1
110265,1
110331,1
110470,1
110518,1
110711,1
110917,1
110919,1
110931,1
110933,1
110939,1
110955,1
110957,1
110959,1
111371,1
111372,1
111373,1
111401,1
111403,1
111418,1
111807,1
111844,1
112292,1
112293,1
112695,1
112743,1
113184,1
113186,1
113974,2
114019,1
114078,1
114934,1
115036,1
115415,2
115417,1
115799,1
115861,1
115923,1
116053,1
116131,1
116250,1
116258,1
116302,1
116303,1
116388,2
116428,1
116747,1
116806,1
116810,1
117188,1
117636,1
117857,2
117920,1
118079,1
118331,9
118387,1
118388,6
119020,8
119803,1
119850,1
120316,1
120386,2
121189,2
121534,3
122529,1
124031,2
125034,1
125200,14
125455,1
125466,1
125514,1
125515,2
125518,1
126047,1
126055,1
126080,1
126082,1
126103,1
126109,1
126141,1
126144,1
126145,1
126268,1
126271,1
126330,1
126459,1
126464,1
126486,1
126518,4
126540,1
126645,1
126705,1
126707,1
126769,1
126831,1
126896,1
126916,1
126920,1
126953,1
126954,3
127081,1
127847,1
128967,1
131323,2
131833,1
132091,5
132275,1
132443,2
132634,1
132761,2
132888,1
132905,47
2137,2
99793,45
99839,18
100030,1
100088,1
100089,4
100569,1
102322,6
107441,1
107504,1
107630,1
107885,1
108461,1
108584,1
108711,1
108714,1
108740,1
108772,1
108839,1
108902,1
108965,1
108989,3
109024,1
109088,1
109151,1
109787,1
109878,3
110230,1
114163,2
116593,2
118058,3
118538,1
118541,5
118601,4
119236,5
120601,1
121752,2
124252,1
125426,14
125745,1
126383,1
126511,1
126702,1
126792,2
127338,1
129221,2
131587,1
132135,1
132347,1
132348,6
132575,1
133168,47
1034,1
37839,3
49557,12
59440,1
59443,2
59445,1
59446,3
61718,2
75599,5
76028,2
81908,1
85982,1
99757,49
99800,1
99801,19
99987,1
99989,3
100039,14
100515,1
100517,1
100919,1
102270,6
103262,1
103268,3
107403,1
107464,1
107466,1
107504,1
107505,3
107506,1
107519,1
107528,1
107561,1
107754,2
107755,1
107818,1
107879,1
107881,1
107896,1
107899,1
107939,1
107940,1
108066,1
108067,1
108126,2
108332,1
108334,1
108335,1
108336,1
108340,1
108372,1
108375,2
108376,1
108563,1
108626,1
108627,1
108628,1
108637,1
108642,1
108650,1
108684,5
108698,1
108743,1
108745,1
108804,2
108806,1
108865,1
108899,2
109118,1
109119,2
109242,2
109625,1
109645,2
109650,1
109686,1
109783,2
109814,1
110069,1
110131,1
110195,1
110322,1
110573,1
110704,1
112313,1
113721,1
114059,2
116456,1
116489,1
117946,1
118019,2
118020,1
118430,1
118431,6
118487,8
119120,7
120480,2
120862,1
121628,2
124128,2
125298,2
125306,13
126198,1
126200,1
126454,1
126646,1
126677,1
127156,1
129096,3
131471,1
132235,1
132861,1
132900,1
132905,1
133053,47
133116,1
133178,2
3713,1
8450,1
8910,1
21980,1
25393,1
32315,1
37834,1
37835,1
38920,1
43127,1
49550,13
58729,1
60682,1
75600,6
76026,4
79023,1
81904,1
99754,49
99793,2
99794,1
99796,19
99981,7
100031,3
100033,9
100513,1
102266,6
103262,1
103265,3
107406,1
107436,1
107443,1
107453,1
107454,2
107458,1
107459,2
107463,1
107471,1
107491,1
107492,3
107493,2
107504,1
107505,2
107513,1
107517,1
107518,2
107522,1
107545,1
107546,2
107672,1
107736,1
107797,2
107861,1
107870,1
107874,2
107875,2
107876,1
107878,2
107889,1
107907,2
107910,2
107911,1
107974,1
108033,1
108096,1
108099,1
108161,2
108224,1
108226,1
108281,1
108285,1
108299,3
108301,2
108306,1
108309,2
108312,2
108334,1
108462,1
108464,1
108526,1
108538,1
108540,1
108586,3
108601,1
108603,1
108607,1
108638,1
108644,2
108706,2
108713,2
108714,1
108715,1
108718,1
108756,1
108759,1
108761,2
108823,1
108886,2
108948,1
109010,3
109027,1
109135,2
109151,1
109193,1
109387,2
109577,1
109597,2
109608,1
109610,1
109636,2
109763,1
109826,1
109888,1
109902,1
110008,1
110026,1
110040,1
110069,1
110070,3
110072,1
110135,1
110196,1
110197,1
110260,1
110387,1
110469,2
110486,1
110487,1
110506,2
110507,1
110571,1
110907,1
110911,1
110951,2
111143,1
111205,1
111234,2
111343,1
111347,1
111348,1
111353,1
111390,1
111452,2
111783,1
111831,1
111832,1
112169,1
112276,1
112278,1
112723,1
112734,1
113180,1
113193,1
113264,2
113647,1
114906,1
114907,1
114931,1
114965,1
115348,1
115352,1
115399,1
115808,1
115846,1
116068,1
116675,1
116692,1
116801,1
117182,1
117589,1
117915,3
118325,8
118381,8
118603,1
119013,7
119396,1
120238,1
120755,1
120960,2
121204,1
121628,1
122968,1
123756,2
125057,1
125076,1
125078,1
125185,2
125190,16
125454,1
125462,1
125468,1
125505,1
126037,1
126057,1
126075,1
126078,1
126139,1
126140,1
126298,1
126520,1
126521,1
126584,1
126646,1
126773,1
126837,1
126899,1
126912,1
126920,1
126955,1
126960,1
127087,1
128959,2
131083,1
131300,1
131815,1
131817,1
132099,2
132324,2
132707,2
132769,2
132914,47
132976,1
8293,1
8298,1
40871,6
49554,11
75606,3
76036,1
76037,1
99768,48
99809,1
99811,1
99812,18
99998,1
100001,2
100052,2
100054,9
100526,1
100532,1
102286,6
103284,5
107399,1
107486,1
107523,1
107842,1
107904,1
107907,1
107928,1
107935,1
107968,1
108222,1
108370,1
108376,1
108410,1
108470,1
108602,1
108621,1
108629,1
108632,1
108790,1
108804,1
108805,1
108816,1
109058,1
109127,1
109292,1
109295,1
109695,1
109702,1
109739,2
110122,1
110140,1
110632,1
110695,1
111362,1
113407,2
116221,2
116896,1
116960,1
118074,4
118485,7
118542,7
118759,2
119174,1
119175,4
121120,2
121369,1
123929,2
125355,2
125361,1
125362,13
126320,1
126475,1
129230,2
131272,1
132296,1
132395,1
133116,47
8957,1
37841,1
46607,1
49557,1
49558,11
73740,1
75610,2
